Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Bathrooms,SF
2511,533221080,160,FV,69.05520046484602,2998,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,353.0,Unf,0.0,403.0,GasA,Ex,Y,SBrkr,0,1524,2,1,Gd,4,Typ,0,NA,Detchd,Unf,2.0,440.0,TA,TA,Y,0,32,0,0,0,0,NA,NA,NA,0,6,2006,WD ,166000,3.0,2280.0
912,909250220,50,RL,65.0,7804,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,622.0,Unf,0.0,500.0,GasA,TA,Y,SBrkr,0,1981,4,1,Gd,7,Min2,2,TA,Detchd,Unf,2.0,576.0,TA,TA,Y,431,44,0,0,0,0,NA,MnPrv,NA,0,12,2009,WD ,135000,3.0,3103.0
2351,527356020,60,RL,80.0,16692,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,TA,TA,CBlock,Gd,TA,No,BLQ,790.0,LwQ,469.0,133.0,GasA,TA,Y,SBrkr,0,2784,5,1,Gd,12,Typ,2,TA,Attchd,RFn,2.0,564.0,TA,TA,Y,0,112,0,0,440,519,Fa,MnPrv,TenC,2000,7,2006,WD ,250000,5.0,4176.0
330,923226250,160,RM,21.0,1476,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,176.0,Unf,0.0,370.0,GasA,Ex,Y,SBrkr,0,1092,3,1,TA,5,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,Y,200,26,0,0,0,0,NA,NA,NA,0,3,2010,WD ,76000,2.0,1638.0
2586,535305120,20,RL,75.0,10170,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,216.0,GasA,TA,Y,SBrkr,0,1575,2,1,Gd,5,Typ,1,Gd,Attchd,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2006,WD ,155000,2.0,1791.0
224,905106140,60,RL,80.0,9364,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371.0,Unf,0.0,292.0,GasA,TA,Y,SBrkr,0,1352,4,1,TA,7,Typ,0,NA,Attchd,Fin,1.0,299.0,TA,TA,Y,379,36,0,0,0,0,NA,MnPrv,NA,0,3,2010,WD ,158000,2.0,2015.0
98,533212020,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,368.0,ALQ,42.0,190.0,GasA,Ex,Y,SBrkr,0,1200,2,1,Gd,4,Typ,0,NA,Detchd,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,NA,NA,NA,0,2,2010,WD ,149500,4.0,1800.0
2565,534479300,20,RL,82.0,9888,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,450.0,GasA,TA,Y,FuseA,0,936,2,1,TA,5,Typ,0,NA,Attchd,Unf,1.0,240.0,TA,TA,Y,0,0,160,0,0,0,NA,MnPrv,NA,0,3,2006,WD ,121000,1.0,1872.0
1934,535304170,20,RL,68.0,7942,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,85.0,ALQ,955.0,0.0,GasA,TA,Y,FuseF,0,1040,3,1,TA,6,Typ,0,NA,Attchd,Fin,1.0,293.0,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,6,2007,WD ,136000,2.0,2080.0
997,527107010,60,RL,69.05520046484602,15038,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,138.0,Unf,0.0,778.0,GasA,Gd,Y,SBrkr,0,1636,3,1,TA,7,Typ,1,TA,Attchd,Fin,2.0,386.0,TA,TA,Y,168,84,0,0,0,0,NA,NA,NA,0,11,2008,WD ,173000,3.0,2552.0
64,528382020,60,RL,92.0,11764,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524.0,Unf,0.0,628.0,GasA,Ex,Y,SBrkr,0,2270,4,1,Gd,9,Typ,1,Gd,Attchd,Fin,3.0,671.0,TA,TA,Y,132,57,0,0,0,0,NA,NA,NA,0,4,2010,WD ,290000,3.0,3422.0
1799,528458130,60,FV,75.0,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64.0,Unf,0.0,1120.0,GasA,Ex,Y,SBrkr,0,2610,4,1,Ex,11,Typ,1,Gd,BuiltIn,Fin,2.0,550.0,TA,TA,Y,208,364,0,0,0,0,NA,NA,NA,0,8,2007,New,303477,3.0,3794.0
230,905109170,20,RL,69.05520046484602,20062,Pave,NA,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1092.0,Unf,0.0,328.0,GasA,Gd,Y,SBrkr,0,1483,1,1,TA,4,Typ,2,TA,Attchd,RFn,2.0,690.0,TA,TA,Y,496,0,0,0,0,0,NA,NA,NA,0,4,2010,WD ,270000,3.0,2903.0
1295,902109160,50,RM,81.0,7308,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,360.0,Unf,0.0,576.0,GasA,Gd,N,FuseA,0,1740,2,1,Ex,6,Typ,1,Gd,Detchd,Unf,1.0,225.0,Fa,Fa,N,0,0,236,0,0,0,NA,NA,NA,0,6,2008,WD ,122250,1.0,2676.0
638,535178120,20,RL,70.0,8750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,172.0,LwQ,483.0,727.0,GasA,Gd,Y,FuseA,0,1382,3,1,Gd,6,Typ,0,NA,Attchd,Unf,1.0,350.0,TA,TA,Y,280,0,0,0,0,0,NA,GdWo,NA,0,7,2009,WD ,153000,2.0,2764.0
2278,923202134,20,RL,70.0,8402,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,206.0,Unf,0.0,914.0,GasA,Ex,Y,SBrkr,0,1120,3,1,TA,6,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,Y,0,30,0,0,0,0,NA,NA,NA,0,12,2007,New,147000,1.0,2240.0
2202,909252150,70,RL,63.0,4000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,246.0,Unf,0.0,285.0,GasA,TA,Y,SBrkr,0,1098,2,1,TA,5,Typ,1,Gd,Detchd,Unf,1.0,216.0,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,6,2007,WD ,148500,2.0,1629.0
2833,908188150,160,RM,32.0,3363,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,976.0,GasA,Ex,Y,SBrkr,0,1708,3,1,Gd,7,Maj1,0,NA,Detchd,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,4,2006,WD ,130000,2.0,2684.0
1707,528150040,20,RL,94.0,13615,Pave,NA,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1802.0,GasA,Ex,Y,SBrkr,0,1802,3,1,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,843.0,TA,TA,Y,158,105,0,0,0,0,NA,NA,NA,0,6,2007,WD ,372000,3.0,3604.0
2428,528228565,120,RL,43.0,3013,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,16.0,Unf,0.0,1346.0,GasA,Ex,Y,SBrkr,0,1506,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,440.0,TA,TA,Y,142,20,0,0,0,0,NA,NA,NA,0,4,2006,WD ,213490,2.0,2868.0
242,905453080,20,RL,44.0,17485,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1346.0,Unf,0.0,162.0,GasA,Ex,Y,SBrkr,0,1508,1,1,Gd,5,Typ,2,TA,Attchd,RFn,2.0,572.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,1,2010,Con,308030,2.0,3016.0
1564,914453045,20,RL,69.05520046484602,23730,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,700.0,Unf,0.0,1140.0,GasA,Ex,Y,SBrkr,0,2032,3,1,Gd,7,Typ,0,NA,Attchd,Fin,3.0,786.0,TA,TA,Y,0,46,192,0,0,0,NA,NA,NA,0,9,2008,WD ,300000,4.0,3872.0
2613,535403150,20,RL,79.0,8910,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,655.0,Unf,0.0,0.0,GasA,Ex,Y,SBrkr,0,1194,3,1,TA,6,Typ,1,Fa,BuiltIn,Fin,2.0,539.0,TA,TA,Y,0,0,192,0,0,0,NA,NA,NA,0,7,2006,WD ,159500,2.0,1849.0
2832,908188140,160,RM,24.0,2522,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,GasA,Ex,Y,SBrkr,0,1709,3,1,Gd,7,Maj1,0,NA,Detchd,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,4,2006,WD ,137500,2.0,2679.0
2459,528439030,20,RL,73.0,8688,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1616.0,GasA,Ex,Y,SBrkr,0,1616,3,1,Gd,7,Typ,0,NA,Attchd,RFn,3.0,834.0,TA,TA,Y,208,59,0,0,0,0,NA,NA,NA,0,4,2006,WD ,232000,2.0,3232.0
1360,903452025,30,RM,69.05520046484602,6291,Grvl,NA,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,768.0,GasA,TA,Y,SBrkr,0,768,1,1,TA,4,Typ,0,NA,Detchd,Unf,2.0,440.0,TA,TA,N,0,0,84,0,0,0,NA,NA,NA,0,7,2008,WD ,93850,1.0,1536.0
2723,905200380,30,RL,69.05520046484602,17529,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,872.0,GasA,Fa,N,FuseF,0,872,2,1,Fa,5,Mod,1,Gd,Detchd,Unf,1.0,322.0,Fa,Fa,N,0,0,116,0,0,0,NA,NA,NA,0,4,2006,WD ,105000,1.0,1744.0
1350,903235100,30,RM,60.0,6324,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,520.0,GasA,Fa,N,SBrkr,0,520,1,1,Fa,4,Typ,0,NA,Detchd,Unf,1.0,240.0,Fa,TA,Y,49,0,87,0,0,0,NA,NA,NA,0,5,2008,WD ,68500,1.0,1040.0
136,535106190,90,RL,80.0,11600,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,443.0,Unf,0.0,662.0,GasA,TA,Y,FuseA,0,2274,5,2,TA,12,Typ,0,NA,Detchd,Unf,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,1,2010,WD ,154300,2.0,3379.0
2235,910201050,50,RM,50.0,7288,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,Po,No,Unf,0.0,Unf,0.0,936.0,GasA,Ex,Y,SBrkr,0,1601,3,1,TA,6,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,N,0,0,0,176,0,0,NA,NA,NA,0,9,2007,WD ,129850,2.0,2537.0
1993,902301130,70,RM,35.0,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,168.0,Unf,0.0,448.0,GasA,Ex,Y,SBrkr,0,1232,3,1,TA,6,Typ,0,NA,Detchd,Unf,2.0,480.0,Fa,Fa,Y,280,0,143,0,0,0,NA,NA,NA,0,6,2007,WD ,114000,1.0,1848.0
1309,902300215,50,RM,100.0,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,876.0,GasA,Gd,Y,SBrkr,0,1416,4,1,TA,7,Typ,1,Gd,Detchd,Unf,3.0,720.0,TA,TA,Y,418,0,194,0,0,0,NA,NA,NA,0,6,2008,WD ,153900,2.0,2292.0
402,527425110,20,RL,60.0,9000,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,240.0,Unf,0.0,624.0,GasA,Gd,Y,SBrkr,0,864,3,1,TA,5,Typ,0,NA,Detchd,Unf,2.0,576.0,TA,TA,Y,200,0,0,0,0,0,NA,GdWo,NA,0,7,2009,WD ,130000,1.0,1728.0
1592,923203140,120,RM,32.0,4500,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,TA,TA,PConc,Ex,TA,No,GLQ,864.0,Unf,0.0,325.0,GasA,Ex,Y,SBrkr,0,1189,2,1,TA,4,Typ,0,NA,Attchd,RFn,2.0,392.0,TA,TA,Y,0,122,0,0,0,0,NA,NA,NA,0,4,2008,WD ,160500,3.0,2378.0
2409,528186110,120,RL,48.0,6373,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,Ex,TA,PConc,Ex,Gd,No,GLQ,415.0,Unf,0.0,1251.0,GasA,Ex,Y,SBrkr,0,1666,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,575.0,TA,TA,Y,228,75,0,0,0,0,NA,NA,NA,0,6,2006,New,310090,3.0,3332.0
539,531371050,20,RL,67.0,10083,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,833.0,Unf,0.0,343.0,GasA,Ex,Y,SBrkr,0,1200,2,1,Gd,5,Typ,0,NA,Attchd,RFn,2.0,555.0,TA,TA,Y,0,41,0,0,0,0,NA,NA,NA,0,8,2009,WD ,184900,3.0,2376.0
1940,535327200,20,RL,70.0,13300,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,377.0,Unf,0.0,551.0,GasA,TA,Y,SBrkr,0,928,2,1,TA,4,Typ,0,NA,Attchd,Unf,1.0,252.0,TA,TA,Y,261,0,156,0,0,0,NA,NA,NA,0,6,2007,WD ,132000,1.0,1856.0
588,534129370,20,RL,80.0,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,553.0,Rec,147.0,588.0,GasA,TA,Y,SBrkr,0,1336,3,1,TA,6,Typ,1,Fa,Attchd,RFn,2.0,502.0,TA,TA,Y,312,11,0,0,0,0,NA,NA,Shed,650,8,2009,WD ,163000,3.0,2624.0
96,533210060,160,FV,30.0,3215,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,280.0,Unf,0.0,320.0,GasA,Ex,Y,SBrkr,0,1200,2,1,Gd,4,Typ,0,NA,Detchd,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,NA,NA,NA,0,4,2010,ConLD,155000,3.0,1800.0
1187,534127210,80,RL,69.05520046484602,11104,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,828.0,Unf,0.0,599.0,GasA,Gd,Y,SBrkr,0,1427,4,1,TA,7,Typ,0,NA,Attchd,RFn,2.0,516.0,TA,TA,Y,0,0,0,0,216,0,NA,NA,NA,0,5,2008,WD ,183000,3.0,2854.0
2154,907280090,60,RL,69.05520046484602,15295,Pave,NA,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,762.0,Unf,0.0,98.0,GasA,Ex,Y,SBrkr,0,1992,3,1,Gd,7,Min2,2,TA,Attchd,RFn,2.0,608.0,TA,TA,Y,225,32,0,0,0,0,NA,NA,NA,0,6,2007,WD ,211000,4.0,2852.0
550,531452260,60,RL,70.0,9109,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,36.0,GLQ,596.0,122.0,GasA,Ex,Y,SBrkr,0,1540,3,1,Gd,6,Typ,0,NA,Attchd,RFn,2.0,495.0,TA,TA,Y,140,32,0,0,0,0,NA,NA,NA,0,10,2009,WD ,184000,4.0,2294.0
811,906226100,90,RL,64.0,7018,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,0.0,GasA,TA,Y,SBrkr,0,1535,4,2,TA,8,Typ,0,NA,Attchd,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,NA,GdPrv,NA,0,6,2009,WD ,118858,2.0,1535.0
124,534403410,80,RL,69.05520046484602,14112,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,1014.0,Unf,0.0,138.0,GasA,TA,Y,SBrkr,0,1152,3,1,TA,6,Typ,1,Gd,Attchd,RFn,2.0,484.0,TA,TA,Y,227,0,0,0,0,0,NA,NA,NA,0,4,2010,WD ,180500,2.0,2304.0
1836,533206060,120,FV,80.0,3523,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,Gd,TA,PConc,Gd,TA,No,GLQ,60.0,Unf,0.0,1081.0,GasA,Ex,Y,SBrkr,0,1151,2,1,Gd,5,Typ,0,NA,Attchd,Fin,2.0,484.0,TA,TA,Y,0,60,0,0,0,0,NA,NA,NA,0,2,2007,New,166000,3.0,2292.0
779,905200350,80,RL,88.0,15312,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,TA,TA,CBlock,TA,TA,Av,BLQ,588.0,Unf,0.0,550.0,GasA,Ex,Y,SBrkr,0,1138,3,1,TA,6,Typ,1,TA,Attchd,RFn,2.0,480.0,TA,TA,Y,0,0,0,0,140,0,NA,MnPrv,NA,0,3,2009,COD,148000,2.0,2276.0
1886,534276180,20,RL,74.0,7450,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,438.0,LwQ,206.0,250.0,GasA,Gd,Y,SBrkr,0,1074,2,1,Gd,6,Min1,1,Gd,Detchd,Unf,2.0,396.0,TA,TA,Y,0,72,0,0,0,0,NA,GdWo,NA,0,1,2007,WD ,124000,1.0,1968.0
1724,528186090,120,RL,60.0,7313,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,1153.0,Unf,0.0,408.0,GasA,Ex,Y,SBrkr,0,1561,2,1,Ex,6,Typ,1,Gd,Attchd,Fin,2.0,556.0,TA,TA,Y,203,47,0,0,0,0,NA,NA,NA,0,8,2007,WD ,277500,3.0,3122.0
2450,528358030,60,RL,83.0,10019,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,Gd,TA,PConc,Gd,TA,No,ALQ,527.0,Unf,0.0,815.0,GasA,Ex,Y,SBrkr,0,2726,4,1,Gd,9,Typ,1,Ex,Attchd,RFn,3.0,725.0,TA,TA,Y,307,169,168,0,0,0,NA,NA,NA,0,6,2006,WD ,350000,3.0,4068.0
1013,527214030,20,RL,53.0,15401,Pave,NA,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1337.0,Unf,0.0,547.0,GasA,Ex,Y,SBrkr,0,1884,2,1,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,670.0,TA,TA,Y,214,76,0,0,0,0,NA,NA,NA,0,9,2008,WD ,387000,3.0,3768.0
